review,rating
"I bought this product because it had good ratings and was ""Amazon's product choice for work from home headphone"". I bought this for office calls and my experience was HORRIBLE. I am NOT AUDIBLE during calls. I got the product replaced once and had the same problem with the replacement. I am SLIGHTLY audible when holding the mic close to my mouth (what is the point of in-built mic if you need to hold it close to your mouth? Why not give an external microphone?)

Do NOT buy this for work from home/office calls!

Audio quality (headphone speaker) is good though",1.0 out of 5 stars
"i used sony mdr110(899) one,the jbl(950) and skullcandy jib(799) but those have issues , this one is crisp and sturdy than those products and sound is crispy.I keep the volumn at 35-40 and is sounds so loud and crispy clear,but at this price those headsets i needed to keep the sound level at 60-65 to get clear and loud sound. Boat is obviously better choice ..go get it.Those who wear glasses it is very comfortable for them too...",4.0 out of 5 stars
It have extra bass but not that much clear vocals .,4.0 out of 5 stars
"The sound quality of the headphones is good. It is worth the price. But the only issue is that on using my ears hurts. It's not because of the sound, but due to the headphones itself. I can't use it for more than straight 1 hour. So in terms of comfort I give 1 star.",3.0 out of 5 stars
"Impressive in the beginning and attractive because of the huge discount they give, but I'd say it is originally only worth that much.
It worked well for the first 6 months, after which the end pin has become loose and I have to keep tightening and pushing it inside harder every five mins to be able to hear from both sides.
10 months from date of purchase, and my mic has completely stopped working.",3.0 out of 5 stars
"I am dislike this product
Because I am expected more
But sound quality is some good",3.0 out of 5 stars
Perfect head set in this price range. Ideal for audio/video calls and listening to music for short periods. The comfort levels are not very good for extended use for long periods. Level of reproduction and clarity are very good.,5.0 out of 5 stars
Good one ...,4.0 out of 5 stars
"Not bad

Try it 😂😂",4.0 out of 5 stars
"The Headphones are good, with great sound quality but very uncomfortable. Head starts paining after longer use. The noise cancellation is almost zero, you can even hear far away noises clearly.
Overall good for general purpose use but won't recommend for meets or office use.",4.0 out of 5 stars
"Best headphones for this price
Beast sound quality
Best bass
But
The jack didn't work after month
And you can repair that
So if you are planning to buy this product
You should buy it",4.0 out of 5 stars
All good in this price... Go get it,5.0 out of 5 stars
Very good,4.0 out of 5 stars
Not worthful for the cost of purchased amount,3.0 out of 5 stars
Nice quality,4.0 out of 5 stars
If you listen loud music be prepared as other people besides you can also hear what you are listening.,4.0 out of 5 stars
It is good but will pain in the ear after some time other wise the sound quality is good! BoAt is giving better experience than before I appreciate this time!!,4.0 out of 5 stars
"I'm writing the review after 20 months of purchasing and still it is working fine.
Pros:-
1.Best budget headphone with in line
microphone.
2.Great build quality
3.Impressive bass at this price segment
4.Durable
5.Good looking

Cones:-
No cones to discuss.you can't get better headphone than this at this price segment.

I had purchased the black one at Rs749 but price keeps on changing from 749-1399 and sometimes 2199 so if want to buy this at cheaper price wait for sometime.

Precaution- make sure to cover the wire by some protective layer otherwise after 1 year the wires will get several cuts due to folding so to avoid use some protective layer around wires and then you can use this for long time",5.0 out of 5 stars
"The earpieces can hurt a little after wearing for extended periods, like attending meetings.
The in-built mic is good, and the other party did not feel any difference from normal conversation w/o mic.",4.0 out of 5 stars
"Sound quality is better, bass is also superb..!!
Budget head phone.
Please ignore negative comments, recommend go for it. Just drawback is that volume control button is not available.",4.0 out of 5 stars
"I got my headphone replaced yesterday. I am satisfied, my warranty claim wad approved. It could be the same one repaired or new one for it. Anyhow I am happy and changing my review.

Call the customer service no first and raise your complaint. They will send someone to pickup the damaged product. Then they check the damage and replace it.

Old review: Its wire got damaged after 2 months of purchase. I wrote an email to claim a warranty and it had been 2 and half week now. There is no response from Boat. After sales customer service seems to be pathatic. It appears, they don't value a customer at all. If I don't get any response within a month from a warranty claim request. I will share my experience on all the social media platform to make sure others know how much they value their customers. In total I have like more than 10000 people listed with me on all the platforms.",4.0 out of 5 stars
The product has good sound quality. Long use gives ear pain may be because the product ear cups fits tightly on both ears.,4.0 out of 5 stars
Pretty good and gives 1 year warranty as well,4.0 out of 5 stars
Worth for the money,4.0 out of 5 stars
All things are good but after using them continuously for 3-4 hours ear pain starts this is the only drawback !,4.0 out of 5 stars
"Only for hearing music not for gaming
Don't buy this for gaming
Inbetween of gun sounds the foot steps is gone
Very good for hearing music
Nice bass",4.0 out of 5 stars
Okay here's my review after using it for month's. What i like about it is that the sound quality is pretty good for it's price and the headphone jack quality is also very good but the bass quality could have been better. Overall it's a good headphone for it's price.,4.0 out of 5 stars
Boat just became GOAT.,5.0 out of 5 stars
"Mic has a bit of disturbance and noise when on zoom etc, for listening pleasure it is great",4.0 out of 5 stars
"Hey !!! Just now i got this headphone. So far as of my first impression it was good and well to go with it. I will be updating my future experience in this review itself.
Edit :
It lasts for me around 1 and half years. It is still working. But the plastic part of one side of the headphone was broken. I also have to let you know people that I used it very hardly. But if you are the person who handles carefully, this product will lasts you for atleast 2 years. One thing I noticed that this product is sometimes getting down to 550rs.",4.0 out of 5 stars
Very good,4.0 out of 5 stars
"Initially its good, its been one year and it is wearing out",4.0 out of 5 stars
Good product. Sturdy cable. Value for money.,5.0 out of 5 stars
"Awesome sound quality. The microphone quality is very good. The earpad pressure on the ears over prolonged listening, can get a bit painful, intermittent release helps. Great value for the price. 5 stars.",5.0 out of 5 stars
Like it,4.0 out of 5 stars
"Here the concern is on bass. not only songs, Even the voice of the people is getting bass effect.",4.0 out of 5 stars
"I bought this product 4 times in 5 years for both home and office both.
last for 2-2.5 years. but good quality sound for the price.
Build quality can be improved.",4.0 out of 5 stars
"If you are looking for cheap, brand, and great headphones this is it. Surly go for it.",4.0 out of 5 stars
"It slips down below earsbecause head band bigger, doesn't have option to reduce the size of the headband.",3.0 out of 5 stars
"Headphone kafi accha he
Sound quality bi best he
Bass ok he
Bs earcups thode chote he",4.0 out of 5 stars
"voice is low in one of the buds compared to the other overall it is fine but yeah still .......
Also they are leight weight and comfortable on ears",4.0 out of 5 stars
With such a grt and reasonable price I got the most finest product and the sound quality is just awesome and and the overall built quality is just amazing totally impressed with this product highly recommended to everyone who seek to listen song with better quality I have been using boat products from last 4-5 years and I still didn’t got any issues regarding this product I just love this company and there product quality I have purchased 3 different types of products of this company and I’m damn satisfied...best product for gift and for self use also❤️,5.0 out of 5 stars
"The headphone quality and sound quality was very good. The only problem was the headphone jack wore out after little use (probably a manufacturing defect) so I used their warranty service, even though i had seen many negative reviews about boat's warranty service, it was all well and good for me. They picked it up on 23 Nov and compensated it with a new product on 06 Dec, hats off to boat for the warranty service!!!",4.0 out of 5 stars
"I have been using it for almost 2 years and till now it's all parts are in proper working condition.
Bass quality is also good.
Works well for Zoom/MS Teams online meetings.
Ideal for calls and meeting.",5.0 out of 5 stars
"I Got the BoAt BassHeads 900 and used it for 2 days so far. Not bad at all for the price. Sound is satisfactory n comfortable on ears. Sound is pretty loud so i keep it on lesser than 50% volume. Mic function works well too when used on video calls on mobile n laptop. Some reviews talk about the headset hurting the ears after long usage but I did not find any issue like that at all. Used it to watch a movie of 2 hrs continuously n no pain at all. Infact very comfortable on ears n soft cushioning. Noise cancellation is also satisfactory. Dont hear much of outside noise nor does sound leaks out to others.
Got it mainly for my son for online classes, he’s in 4th Std and fits his smaller head perfectly too with no pain or discomfort.
Very sleek look and foldable too which i really like.
Just hoping its performance remains good for longer period. If any change will surely update the review after longer use.",3.0 out of 5 stars
"But the sound quality is not good as expected
Fit is not good
Bass is okay not bad",4.0 out of 5 stars
Vey goood,4.0 out of 5 stars
Like the fact that the connector has spring so it will not break easily. Also bass quality is awesome and product got delivered quickly.,4.0 out of 5 stars
"Nice product I have bought two but one of them mic button is not working I cannot replace it because it takes time and I don't have time that's why I am not returning it
Otherwise everything is ok",4.0 out of 5 stars
Good product,4.0 out of 5 stars
Over all this price range good Qm,4.0 out of 5 stars
Not working use hua hai pehle hi,1.0 out of 5 stars
The sound quality could have been better with bit louder and the bass needs to be improved.,4.0 out of 5 stars
Good one,4.0 out of 5 stars
"This headphones is really nice
It has been more than 3 months and they are working completely fine
Plastic used in these are of bad quality
But overall it's in working condition",5.0 out of 5 stars
"It is a good headphones . I used for a month.
At first your outer ears might pain due to compression of headphone 🎧 (not of sound or radiation). Once u are used to it , then perfect. I by mistake kept the volume 100 then I was able to hear the audio outside but feeble . The sound clarity is nice . Still now no negative. Caution : don't wear any headphone for hours and hours. You should get air circulation in your ears",5.0 out of 5 stars
"Overall quality is good as per the price range they are providing. Sound clarity cant be expressed as excellent, but it is good.

Only feedback is the bass is too high that sometimes gives you ear pains and it purely depends upon the individual usage.

Would recommend to the people trying to have a branded headphone with small price ranges..",3.0 out of 5 stars
"This is one of the best headphones available on Amazon in the price range of below 1000.
It is very comfortable to the ears with good amount of cushion given. The mic is also of a decent quantity.
The wire length is also good and the sound quality is also good

If you are looking for a basic headset around 800-900 rupees I would recommend Boat.

I have purchased three of them, one after the other over period of 2 to 3 years",5.0 out of 5 stars
"I bought this headphone on 22 Jan 2022. It is a awesome product, till now it is working great. sound quality is also good.",5.0 out of 5 stars
"I've been using them for over a year now, very good hardware quality however, the sound quality isn't that good, its a bit too loud and there is too much bass and it a bit uncomfortable to wear but overall, they've worked great for this price range",5.0 out of 5 stars
"Sound quality is crystal clear.
Bass fulfills the requirement.
Build Quality is awesome.
No ear pain after putting it over book for two days straight to loosen it.
Now it works fine even for longer duration.
Quite comfortable.
Boat 1 year warranty.",5.0 out of 5 stars
Nice sound quality but not lite Wight,4.0 out of 5 stars
"in medium volume, u can feel the smoothness of the songs where in high, yu can experience the total audio of the movies. U can feel the discrimination of the sound as well as the place of the sound.",4.0 out of 5 stars
"Value for money, I needed a headphone with mic at good price. Mic is good, no one from other side complainted about my sound. Headphone sound is average but good for the money. I feel it pressed against the ears which is not good.",3.0 out of 5 stars
Nice product. Sound quality and base quality is good but I'm not sure about noise cancellation as it never worked for me.,4.0 out of 5 stars
"Had some issues. Sometimes there is noise, so I got it replaced. Same issue with the replaced product. Other than that sound quality is overall good.",3.0 out of 5 stars
Good sound and bass quality. Noise cancellation at lower volumes is poor. Overall a good pair of headphones at this price range.,4.0 out of 5 stars
"Reviewing after using daily for one month, good sound quality, excellent bass, noise cancellation needs to be improved, and the design tends break the head set easily. But compared to contemporaries it will be at top.",4.0 out of 5 stars
This was my second purchase od boAt headset and the quality was excellent and performance is very good. Good value for money.,5.0 out of 5 stars
"Not something that will wow you with the sound and that bass for which boat is know for. Very basic quality in terms of sound. However, not very bad too. On an average verse. O would suggest to increase your budget and go with ones with better bass",3.0 out of 5 stars
"Super clear sound quality
Ultimate Bass
Bass lover kindly choose this head set
Comfortable
Voice quality also nice",4.0 out of 5 stars
Value for money 💸,4.0 out of 5 stars
Defective product.,1.0 out of 5 stars
it's a good headphone but it pains after 30 or 40 mins. but its ok to buy,4.0 out of 5 stars
"I loved the product. It was almost worth the price. But after a few months the cover of the earpads came out. And I have given it for repair by warranty.
It was all fun untill one day it stopped working at all. It's fine. I'm utilising the warranty statement.",3.0 out of 5 stars
"Sound quality of fine. A bitvtight over the head, hence ears. After some time ears pain",4.0 out of 5 stars
This is my 2nd purchase of the same model as my 1st got damaged accidentally. Very good sound quality and comfortable on head. I have used it very rugged everyday and it's best and as per my need. Recommend to purchase for budget friendly and good music quality.,5.0 out of 5 stars
"within two weaks mic gets un workable and the sound is not gone to othrs due to mac problem...and there is no option for return...
so any one tell me what to do with this and how to exchange or return",3.0 out of 5 stars
"I bought this about a year ago, and it has never ever disappointed me yet
I use it for long hours, rough use at times, but it continues to deliver quality. Great sound clarity, easily connects with devices even apps like zoom, ms teams, etc.",5.0 out of 5 stars
Good but very soft head pandal,4.0 out of 5 stars
 Best price and brand,4.0 out of 5 stars
After maximum voice adjacent people can listen clearly it louds out also .,3.0 out of 5 stars
My kids are using these for their online classes and they are satisfied.,4.0 out of 5 stars
"After 3 days of usage
Good sound quality, decent mic, and don't need to hold mic close to mouth to sound clear for recipients.
Works quite well for MS Teams and Skype calls.

Post 3 months usage:
Mic quality has dropped down significantly. I need to hold mic close to mouth while speaking, quite frustrating and at times annoying. Didn't expect this with just a few months of usage.
Don't buy this product.",4.0 out of 5 stars
"I will come straight to the point. These are infact a great pair of headphones - but only when you are traveling or require active noise cancellation. Otherwise these are just a decent pair.

I have been using this for a while with my laptop & iPhone, for watching Netflix & Prime Video (The Audio Source is anyways brilliant) & listening to music on Prime Music, again, the audio source is great, so I have got a decent experience with the headphones, with nice bass & decent mids. But when you turn the Active noise cancellation, the experience is in a different league - You wont hear any other voice in your vicinity. I have tested this in multiple flights as well. Even if you just turn the noise cancellation on, without any music, it will give a surreal experience, you won't be able to hear any in-cabin flight noise (engines etc.) It has actually helped me have a nice in-flight experience whether to just sleep or watch any movie.

Two things which could have been improved upon are -
1. With out Noise cancellation listening experience.
2. Re chargeable inbuilt battery could have been used.",5.0 out of 5 stars
When we use it for more time it painful for hear also sound hear to outsider also,4.0 out of 5 stars
Sound quality is great. I havent used 100% volume since I have started using it. The voice clarity is great,5.0 out of 5 stars
Noise cancellation is not upto the mark,5.0 out of 5 stars
Bass and overall sound quality good,4.0 out of 5 stars
Mic problem,4.0 out of 5 stars
"It is best headphone I have ever sell
But the bass quality of this headphone can be more better.",4.0 out of 5 stars
"That was a good purchase. And not very comfortable but I am not gona complain about that, due to price. Over all nice product. You can buy it, very recommend for low budget range.",4.0 out of 5 stars
"That was a good purchase. And not very comfortable but I am not gona complain about that, due to price. Over all nice product. You can buy it, very recommend for low budget range.",4.0 out of 5 stars
Sound quantity is one of the best. But noise cancellation doesn't working. And bass quality is good.,4.0 out of 5 stars
Nice quality,5.0 out of 5 stars
Product is good but head support is too thin and ear pad is not too soft.,4.0 out of 5 stars
"I like this product. It's pretty good at this price range. I found no issues with it. Happily using this headphone for 4 months. Sound quality is good, decent product for educational purposes.",4.0 out of 5 stars
"Very very good quality sound. Heavy bass. Been using for a year, it’s made of very durable hard plastic and looks good as well as very comfortable because of the soft cushioning inside the earcups.",5.0 out of 5 stars
"The sound is just the best in this price range. I won't say its bass is good and all. But I would say that the sound quality is nice. If you get it below 800 Rs, go for it, its the best at this time.",4.0 out of 5 stars
Loved it... Boat always keep their standard. Good for music and calls. One sided wire makes it simple to handle. Good quality 3.5 jack with a spring neck ensures durability. I strongly recommend this product with this budget.,5.0 out of 5 stars
Delivered what it promised,4.0 out of 5 stars
Sound quality is good bass is awesome but only problem with this headphone is that you can't wear this more than 10 minutes you feel pain in ear and also ear starts sweating because headphone is too tight.,3.0 out of 5 stars
Must buy it value of money good for bass and noise cancellation the microphone is also good and the quality of sound is also good,5.0 out of 5 stars
Sound was good but mic was Doing Very Noice in gaming its not shutable for gaming this rivew for only Mic somutch noice no noise cancelation not working other person hearing his voice reputedly,3.0 out of 5 stars
"The bass quality is very good
The are light weight not feel heavy at all. You can put all day long also.",5.0 out of 5 stars
Excellent 👍🏻,5.0 out of 5 stars
Headphone cloth skins are fully peeling and shows hard,3.0 out of 5 stars
the sound quality is not great considering the price.,3.0 out of 5 stars
"It’s value for money. The product is good. It has a good sound quality. Noise cancellation is not so great, it serves a basic purpose. The packaging was not so great ... thik thak packaging.",4.0 out of 5 stars
"I gave this to my 10 year old son for his online classes. He is very happy about this product. According to him, the Sound quality is very good and the headphone covers his ears comfortably. The microphone is very good. I used it and found it to be true. The cables are of good quality. Adults who got used to in-ear headphones, may find it uncomfortable to have it on the ears for a longer time. This is because , since the ears are fully covered, after half an hour or so, we start feeling the heat. But my son does not like in-ear phone as it pains for him and is also was very fragile for sudden pulls.
Overall we are happy with this product and would recommend for anyone preferring an over- head headphone!",5.0 out of 5 stars
Noice cancellation is good. Comfortable to wear. The bass is not as much as was expected. It is alike most earphones. Mike is good. The accept/reject/pause/play button responds few microseconds late. But within 1000 bucks this is a great product.,4.0 out of 5 stars
Awesome..worth to buy,5.0 out of 5 stars
"It's good for normal use as I'm using it. So, I can say that it is pretty good if you are thinking to use it for normal purposes. So, I recommend you for it. Don't go on the pick which I have uploaded ( I was not able to capture it properly). Really it is good.",4.0 out of 5 stars
The quality of sound was good but the headphone is too tight for the ear. I have been using it for almost a year now and the ear cup upper layer is completely destroyed and bits of black synthetic material is falling off. Otherwise the product is working fine.,3.0 out of 5 stars
 Good but can't carry any where when you goes for oficial work,4.0 out of 5 stars
"I used wired Sony head phones, Boat head phones if we compare with Sony it could be better, but at this price I must say it's worth to purchase & it's sound is loud & clear",4.0 out of 5 stars
"Bass , audio quality is pretty good. Not the best yet it's really good.
In 599 rs, this headphone is worth it.
No doubt it's worth it to buy",5.0 out of 5 stars
"Sound & build quality is best but there is no adjustment for loos in head,can't fix on head.",4.0 out of 5 stars
"Sound & build quality is best but there is no adjustment for loos in head,can't fix on head.",4.0 out of 5 stars
"I bought this piece of headphone in Oct last year, and after using it for over a year, I can assure the future buyers to go for it without any hesitation. In last one year, I faced no issues and it's still running great.

Pros :
1. Great body build.
2. Great durability.
3. Great bass and crystal clear sound.
4. Wire is thick and durable for longer period.

Cons.
1 only thing I kinda feed not good about it that's it wire a bit longer, which makes it bulky and kinda hard to handle. But overall it's a great purchase.",5.0 out of 5 stars
"The sound and mic quality is awesome,but if you wear it for minutes 30 minutes you will start feeling pain in ears as the raidus is small for our ears and it will start paining continuous, you can go for a headphone which has more radius and which can cover your ear completely",3.0 out of 5 stars
"I use this headphone for my work whole day and till now no complaints on the sound quality and mic as well. Build quality is great and good focus has been given on the parts which are prone to wear and tear e.g. metal cover to pin and spring for protecting wires getting broken, speakers covered with metal cover, good cladding on the wires etc. Just go for it.",5.0 out of 5 stars
"It Justifies its price it is a good headphone for gaming,listing songs watching movies etc it's bass is very good only one drawback I found in this is when I use it with pc the mic is not working properly like it works with mobile phone",5.0 out of 5 stars
This headphone is really good . But people who are buying it for pc (especially old ones). U need a spilter too. So I m returning this product.,4.0 out of 5 stars
Sound quality good,4.0 out of 5 stars
"Liked the headphones, good in condition, with proper packaging",5.0 out of 5 stars
Purchased this for my dad after buying numerous ones that stopped working within few months. This product is going strong still and have even purchased for my husband. The best thing about it is the thickness of the wire which makes it really durable even after rough handling.,5.0 out of 5 stars
I like it,4.0 out of 5 stars
Best headphones in this price segment 👌. Go for it without second thought. Only problem is i am unable to udjust my spects while wearing headphones ( this problem is not with only this headphone it is with all headphones),5.0 out of 5 stars
"I got this headphone for 599.
the build quality of this thing is pretty good it feels solid
Bass is amazing and overall quality of the sound is also nice no doubt.

I am very satisfied with boAt's after sales services.
my Headphone got an issue with sound (unfortunately) don't worry that doesn't mean you will also have the same issue it was just a 1 in million case
so I went to service center and without asking a single question they got me replaced with another headphones.

one more thing I have to mention that you may feel discomfort after wearing the headphones for quite long, because it is slightly tight, may be eventually it will get loose.",4.0 out of 5 stars
